 M_ini      Z_ini  OmOc_ini  M       logL     logTe_c  logTe_nc      MBol        MV       U-B       B-V       V-K       V-R       V-I       J-K       H-K       G-V     Gbp-V     Grp-V    G_flag        BC      r_pol   oblat   g_pol    Omega_S      v_eq   v_crit1   v_crit2  Om/Om_cr lg(Md)  lg(Md_M) Ga_Ed H1         He4        C12        C13        N14        O16        O17        O18        Ne20       Ne22       Al26

  0.872  0.014000  0.000    0.872   -0.3713    3.6930    3.6928    5.6784    6.0034    0.7679    0.9726    2.2261    0.5355    0.9880    0.6046    0.0925   -0.2485    0.2298   -0.6423    0.0000   -0.3251  6.235E+10  1.0000   4.474  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.875  0.014000  0.000    0.875   -0.3614    3.6948    3.6946    5.6536    5.9696    0.7493    0.9635    2.2052    0.5306    0.9787    0.5986    0.0914   -0.2444    0.2290   -0.6337    0.0000   -0.3159  6.255E+10  1.0000   4.472  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.877  0.014000  0.000    0.877   -0.3515    3.6966    3.6964    5.6288    5.9358    0.7306    0.9545    2.1844    0.5257    0.9695    0.5927    0.0903   -0.2404    0.2282   -0.6252    0.0000   -0.3070  6.275E+10  1.0000   4.471  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.880  0.014000  0.000    0.880   -0.3416    3.6985    3.6982    5.6040    5.9021    0.7120    0.9457    2.1639    0.5207    0.9604    0.5868    0.0893   -0.2365    0.2273   -0.6168    0.0000   -0.2981  6.295E+10  1.0000   4.470  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.883  0.014000  0.000    0.883   -0.3317    3.7003    3.7000    5.5792    5.8686    0.6934    0.9369    2.1435    0.5157    0.9513    0.5809    0.0884   -0.2326    0.2263   -0.6084    0.0000   -0.2894  6.314E+10  1.0000   4.469  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.886  0.014000  0.000    0.886   -0.3217    3.7021    3.7018    5.5544    5.8351    0.6749    0.9282    2.1233    0.5105    0.9422    0.5751    0.0877   -0.2287    0.2254   -0.6000    0.0000   -0.2807  6.333E+10  1.0000   4.467  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.889  0.014000  0.000    0.889   -0.3119    3.7039    3.7037    5.5297    5.8019    0.6567    0.9197    2.1035    0.5053    0.9331    0.5692    0.0871   -0.2249    0.2244   -0.5916    0.0000   -0.2722  6.350E+10  1.0000   4.467  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.892  0.014000  0.000    0.892   -0.3020    3.7057    3.7056    5.5049    5.7689    0.6385    0.9111    2.0836    0.5003    0.9242    0.5634    0.0865   -0.2212    0.2234   -0.5835    0.0000   -0.2639  6.367E+10  1.0000   4.466  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.895  0.014000  0.000    0.895   -0.2921    3.7075    3.7075    5.4802    5.7360    0.6205    0.9024    2.0639    0.4954    0.9155    0.5576    0.0858   -0.2175    0.2224   -0.5754    0.0000   -0.2558  6.384E+10  1.0000   4.465  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
  0.898  0.014000  0.000    0.898   -0.2822    3.7094    3.7094    5.4554    5.7033    0.6027    0.8936    2.0442    0.4905    0.9068    0.5519    0.0850   -0.2139    0.2214   -0.5674    0.0000   -0.2479  6.401E+10  1.0000   4.464  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.720E+00  0.266E+00  0.228E-02  0.277E-04  0.659E-03  0.572E-02  0.227E-05  0.129E-04  0.188E-02  0.152E-03  0.000E+00
